Data,Código SH6,Valor US$ FOB Mensal
2016-04,80719,1755913
2016-04,80720,1149943
2016-04,130219,161476
2016-04,170410,13776
2016-04,170490,957487
2016-04,200819,45145
2016-04,200899,138642
2016-04,210690,15
2016-04,230910,524050
2016-04,250100,4346102
2016-04,250620,28774
2016-04,251612,452050
2016-04,252510,81036
2016-04,391590,31549
2016-04,392190,1007613
2016-04,490900,51
2016-04,520420,2861
2016-04,520849,75668
2016-04,520852,1714
2016-04,520859,55085
2016-04,520912,1471
2016-04,520922,969537
2016-04,520929,228513
2016-04,520932,438941
2016-04,520939,149687
2016-04,520942,289392
2016-04,520949,10376
2016-04,520952,70452
2016-04,520959,1895
2016-04,521120,17400
2016-04,521139,3515
2016-04,521149,96923
2016-04,521152,125
2016-04,540233,187716
2016-04,550810,1220
2016-04,551341,46267
2016-04,551611,5692
2016-04,680293,503864
2016-04,680299,60497
2016-04,760200,315633
2016-04,950450,209
2016-05,30232,222449
2016-05,30234,282424
2016-05,30239,194435
2016-05,30247,318248
2016-05,30289,142290
2016-05,30342,1272
2016-05,30344,3638
2016-05,30357,136887
2016-05,30381,970
2016-05,30390,343892
2016-05,30484,102629
2016-05,30617,630625
2016-05,50790,95783
2016-05,60319,4707
2016-05,70999,203626
2016-05,80119,18000
2016-05,80132,3169316
2016-05,80390,247590
2016-05,80420,14039
2016-05,80440,863
2016-05,80450,5230
2016-05,80711,756
2016-05,80719,164374
2016-05,80720,1256633
2016-05,81190,51349
2016-05,110630,17684
2016-05,151590,49060
2016-05,170410,7504
2016-05,170490,943420
2016-05,200819,235680
2016-05,200939,1833
2016-05,230910,1232069
2016-05,250100,27641
2016-05,251612,242828
2016-05,252510,17977
2016-05,261100,196000
2016-05,261590,360886
2016-05,330590,8000
2016-05,391590,14219
2016-05,392190,440224
2016-05,392390,1458
2016-05,520420,5855
2016-05,520843,4199
2016-05,520849,7877
2016-05,520852,575
2016-05,520859,10851
2016-05,520922,993069
2016-05,520929,441981
2016-05,520932,210404
2016-05,520939,227294
2016-05,520942,209181
2016-05,520949,33120
2016-05,520952,48522
2016-05,520959,365
2016-05,521139,24152
2016-05,521149,227073
2016-05,521152,1694
2016-05,521159,6799
2016-05,540110,58533
2016-05,540233,1241
2016-05,550810,1128
2016-05,551611,9266
2016-05,610342,50
2016-05,610443,17
2016-05,610453,31
2016-05,610462,17
2016-05,610463,34
2016-05,610469,1725
2016-05,610510,15
2016-05,610520,546
2016-05,610620,273
2016-05,680293,634149
2016-05,740400,235492
2016-05,760200,211648
2016-05,901780,5
2016-05,903290,408
2016-05,999802,30243
2016-06,30229,4155
2016-06,30232,258332
2016-06,30234,185278
2016-06,30239,187468
2016-06,30247,410155
2016-06,30289,152147
2016-06,30390,436987
2016-06,30611,994290
2016-06,30617,324183
2016-06,50790,180670
2016-06,60319,4941
2016-06,70999,28113
2016-06,80132,2582569
2016-06,80390,421758
2016-06,80420,3473
2016-06,80430,2745
2016-06,80440,3298
2016-06,80550,32260
2016-06,80711,756
2016-06,80719,25801
2016-06,80720,927761
2016-06,110630,75923
2016-06,151590,40941
2016-06,170410,924
2016-06,170490,819230
2016-06,200819,856553
2016-06,200899,71376
2016-06,200939,3120
2016-06,250100,1528065
2016-06,251612,604488
2016-06,252510,104232
2016-06,252910,50
2016-06,261100,285110
2016-06,391590,14415
2016-06,392190,756996
2016-06,392330,34745
2016-06,401699,109
2016-06,520419,1127
2016-06,520420,61
2016-06,520823,198
2016-06,520843,8971
2016-06,520849,21005
2016-06,520859,72710
2016-06,520922,1148985
2016-06,520929,358488
2016-06,520932,504826
2016-06,520939,53373
2016-06,520942,310454
2016-06,520949,780
2016-06,520952,38670
2016-06,520959,5052
2016-06,521120,3807
2016-06,521149,193269
2016-06,540233,88871
2016-06,550810,497
2016-06,551691,1370
2016-06,621112,1904
2016-06,680293,653788
2016-06,680299,88620
2016-06,711790,2749
2016-06,720410,37725
2016-06,760200,289542
2016-06,840999,15620
2016-06,846693,3372
2016-06,870322,1905
2016-06,960621,1186
2016-06,999802,41349
2016-07,30232,281416
2016-07,30234,368763
2016-07,30239,186420
2016-07,30247,469938
2016-07,30289,156656
2016-07,30342,1055
2016-07,30344,9867
2016-07,30357,155637
2016-07,30381,1717
2016-07,30389,95529
2016-07,30390,206700
2016-07,30484,66237
2016-07,30611,842890
2016-07,30617,284774
2016-07,50790,33438
2016-07,51199,171788
2016-07,60319,8917
2016-07,80132,1997570
2016-07,80390,485673
2016-07,80450,259148
2016-07,80719,25904
2016-07,80720,676189
2016-07,110630,116348
2016-07,170410,1632
2016-07,170490,830885
2016-07,200819,341235
2016-07,200899,36812
2016-07,200939,2781
2016-07,200989,48047
2016-07,220840,2075
2016-07,230910,422796
2016-07,250100,1695566
2016-07,251612,240463
2016-07,252510,76536
2016-07,330129,79200
2016-07,330510,14774
2016-07,330590,12926
2016-07,340211,23
2016-07,340290,135
2016-07,340590,361
2016-07,392190,912846
2016-07,520420,57549
2016-07,520822,3150
2016-07,520832,98935
2016-07,520849,22782
2016-07,520852,33985
2016-07,520859,38654
2016-07,520922,1073544
2016-07,520929,269574
2016-07,520932,271155
2016-07,520939,233042
2016-07,520942,291381
2016-07,520949,15785
2016-07,520952,30046
2016-07,521120,23679
2016-07,521139,40390
2016-07,521149,203514
2016-07,521152,3487
2016-07,540233,3009
2016-07,550810,532
2016-07,551341,46267
2016-07,551611,4595
2016-07,680293,647119
2016-07,680299,89950
2016-07,710399,1114
2016-07,720421,25690
2016-07,740400,959006
2016-07,850440,284320
2016-08,30232,228068
2016-08,30234,362618
2016-08,30239,149766
2016-08,30247,236578
2016-08,30289,130791
2016-08,30389,81527
2016-08,30390,228947
2016-08,30571,36090
2016-08,30611,752008
2016-08,50790,212113
2016-08,60319,5843
2016-08,71420,13350
2016-08,80111,28
2016-08,80132,2006125
2016-08,80251,18
2016-08,80390,247673
2016-08,80430,800
2016-08,80450,351649
2016-08,80711,505474
2016-08,80719,1898199
2016-08,80720,929398
2016-08,130219,225920
2016-08,151590,24180
2016-08,170410,9052
2016-08,170490,916172
2016-08,200819,164856
2016-08,200820,1506
2016-08,200899,48331
2016-08,230910,1697814
2016-08,250100,1958954
2016-08,251612,166558
2016-08,252510,95324
2016-08,261100,185010
2016-08,392190,1212626
2016-08,392390,58800
2016-08,490290,27
2016-08,520419,291
2016-08,520420,160
2016-08,520822,10206
2016-08,520843,3061
2016-08,520849,5491
2016-08,520852,316
2016-08,520859,29370
2016-08,520912,1763
2016-08,520922,1282049
2016-08,520929,191458
2016-08,520932,665059
2016-08,520939,120343
2016-08,520942,220970
2016-08,520952,27058
2016-08,520959,6587
2016-08,521120,3028
2016-08,521139,19892
2016-08,521142,54836
2016-08,521149,172795
2016-08,521152,1342
2016-08,540110,58797
2016-08,540233,4845
2016-08,550810,1300
2016-08,551341,49352
2016-08,551641,6843
2016-08,630690,12825
2016-08,680293,542953
2016-08,680299,10557
2016-08,710399,1571
2016-08,720421,51342
2016-08,740400,72255
2016-08,760200,280455
2016-08,843359,45668
2016-08,844839,4230
2016-08,846694,128
2016-09,30232,240259
2016-09,30234,512195
2016-09,30239,90996
2016-09,30247,167828
2016-09,30289,101898
2016-09,30390,132183
2016-09,50790,118555
2016-09,51199,85147
2016-09,60319,2606
2016-09,80132,1794953
2016-09,80310,10
2016-09,80390,116016
2016-09,80430,25
2016-09,80450,1280664
2016-09,80711,2987368
2016-09,80719,10523356
2016-09,80720,911957
2016-09,81190,20
2016-09,151590,1670
2016-09,170490,897180
2016-09,200819,574087
2016-09,200899,53354
2016-09,210690,13000
2016-09,230910,380321
2016-09,250100,3624973
2016-09,251612,252906
2016-09,252510,26530
2016-09,261100,121875
2016-09,330129,41400
2016-09,330510,439
2016-09,330590,3948
2016-09,391590,34100
2016-09,392190,868665
2016-09,392330,35719
2016-09,410120,4650
2016-09,520419,127
2016-09,520420,299
2016-09,520832,77555
2016-09,520843,2867
2016-09,520849,14233
2016-09,520852,108598
2016-09,520859,69179
2016-09,520912,2336
2016-09,520922,968117
2016-09,520929,70832
2016-09,520932,263523
2016-09,520939,71639
2016-09,520942,699565
2016-09,520949,9477
2016-09,520952,17973
2016-09,520959,3329
2016-09,521120,5508
2016-09,521139,44103
2016-09,521149,59606
2016-09,521152,2894
2016-09,540233,749
2016-09,550810,312
2016-09,551621,3768
2016-09,551622,4363
2016-09,630251,472
2016-09,630419,1430
2016-09,680293,292915
2016-09,680299,53257
2016-09,740400,90737
2016-09,760200,100509
2016-09,870290,68000
2016-09,870790,309
2016-09,870829,340
2016-09,870840,155
2016-09,870899,62
2016-09,960621,4550
2016-09,970300,309
2016-09,999802,81521
2016-10,30232,183294
2016-10,30234,369632
2016-10,30239,55417
2016-10,30247,135264
2016-10,30289,133653
2016-10,30484,210436
2016-10,30611,262165
2016-10,30617,150067
2016-10,51199,511913
2016-10,60319,7719
2016-10,80132,1904584
2016-10,80390,14946
2016-10,80450,1177923
2016-10,80711,3410710
2016-10,80719,12191305
2016-10,80720,1061790
2016-10,130219,22358
2016-10,151590,2630
2016-10,170490,693201
2016-10,200819,3410
2016-10,200899,43301
2016-10,200939,3831
2016-10,250100,475584
2016-10,251612,288125
2016-10,252510,58990
2016-10,261100,372645
2016-10,261590,778896
2016-10,310100,101323
2016-10,340119,85
2016-10,392190,442035
2016-10,392330,35719
2016-10,410120,3389
2016-10,520420,529
2016-10,520843,1918
2016-10,520849,15408
2016-10,520859,23708
2016-10,520912,37985
2016-10,520922,956763
2016-10,520929,171633
2016-10,520932,252893
2016-10,520939,9906
2016-10,520942,174725
2016-10,520949,52241
2016-10,520952,4077
2016-10,521120,8119
2016-10,521139,754
2016-10,521149,123748
2016-10,540233,2123
2016-10,540262,21204
2016-10,540600,61
2016-10,550810,262
2016-10,551341,92534
2016-10,610342,1401
2016-10,610469,288
2016-10,610620,1225
2016-10,610829,132
2016-10,610910,135
2016-10,611020,108
2016-10,611219,907
2016-10,611231,533
2016-10,611241,602
2016-10,611249,310
2016-10,620690,491
2016-10,621112,227
2016-10,630510,2000
2016-10,630690,177
2016-10,680293,334242
2016-10,680299,48664
2016-10,710399,983
2016-10,720410,37686
2016-10,740400,89588
2016-10,760200,93964
2016-10,850440,709
2016-10,853650,1249
2016-10,853690,1248
2016-11,30232,131152
2016-11,30234,384179
2016-11,30239,76070
2016-11,30247,192953
2016-11,30289,109070
2016-11,30342,2337
2016-11,30344,23368
2016-11,30357,69862
2016-11,30381,5962
2016-11,30390,56749
2016-11,30484,71595
2016-11,30571,40025
2016-11,50790,56452
2016-11,51199,15566
2016-11,60319,4011
2016-11,70993,13551
2016-11,80132,2098080
2016-11,80420,4717
2016-11,80450,1544929
2016-11,80711,2548930
2016-11,80719,11508541
2016-11,80720,927684
2016-11,170114,1141446
2016-11,170490,901808
2016-11,200811,253
2016-11,200819,314163
2016-11,200820,3348
2016-11,200899,35474
2016-11,230910,803089
2016-11,250100,27414
2016-11,251612,75121
2016-11,252510,118672
2016-11,310100,49917
2016-11,330129,62698
2016-11,340111,8515
2016-11,391590,18866
2016-11,392190,1075168
2016-11,392390,61783
2016-11,520420,93
2016-11,520822,20968
2016-11,520852,3537
2016-11,520859,6301
2016-11,520922,839401
2016-11,520929,225312
2016-11,520932,330335
2016-11,520939,54463
2016-11,520942,234367
2016-11,520949,43190
2016-11,520952,40434
2016-11,521120,22328
2016-11,521132,698
2016-11,521139,52888
2016-11,521149,58741
2016-11,521152,2714
2016-11,521159,1920
2016-11,540233,696
2016-11,540262,50918
2016-11,540600,39
2016-11,550810,34
2016-11,551614,278
2016-11,610463,3082
2016-11,620449,11827
2016-11,620469,9422
2016-11,620630,5973
2016-11,620690,17112
2016-11,621112,844
2016-11,621210,280
2016-11,630221,72283
2016-11,630231,1403
2016-11,630419,2695
2016-11,680293,302347
2016-11,680299,44096
2016-11,720410,36933
2016-11,740400,240808
2016-11,760200,99345
2016-11,760429,30
2016-11,841582,91
2016-11,841869,55
2016-11,841989,46
2016-11,902110,911
2016-11,940171,243
2016-11,940330,61
2016-11,940540,61
2016-11,960621,3357
2016-12,30232,57239
2016-12,30234,377244
2016-12,30239,34210
2016-12,30247,375581
2016-12,30289,152193
2016-12,30342,1597
2016-12,30344,3161
2016-12,30357,192381
2016-12,30381,2977
2016-12,30389,51265
2016-12,30484,81374
2016-12,30611,866943
2016-12,50790,25759
2016-12,51199,85147
2016-12,60319,2402
2016-12,80132,1489655
2016-12,80420,9672
2016-12,80450,425804
2016-12,80711,4739095
2016-12,80719,25501730
2016-12,80720,1153999
2016-12,151590,1769
2016-12,170410,4635
2016-12,170490,945049
2016-12,200819,857237
2016-12,200820,1617
2016-12,200899,67119
2016-12,200939,3629
2016-12,210690,26000
2016-12,220210,17
2016-12,230910,1016621
2016-12,250100,2820740
2016-12,251612,1460959
2016-12,252510,116364
2016-12,261100,414750
2016-12,310100,108262
2016-12,391590,37079
2016-12,392190,906548
2016-12,410120,1824
2016-12,520822,4107
2016-12,520832,1709
2016-12,520843,1085
2016-12,520849,3546
2016-12,520852,47872
2016-12,520859,18282
2016-12,520912,70768
2016-12,520922,1005149
2016-12,520929,243936
2016-12,520932,517579
2016-12,520939,26690
2016-12,520942,254032
2016-12,520949,50268
2016-12,520952,35211
2016-12,521120,2424
2016-12,521149,160576
2016-12,521159,3883
2016-12,540233,811
2016-12,540262,88925
2016-12,550810,674
2016-12,551614,593
2016-12,610443,1305
2016-12,610510,1306
2016-12,610620,1220
2016-12,610910,1807
2016-12,621112,932
2016-12,680293,404219
2016-12,710310,24847
2016-12,710391,11771
2016-12,710399,145878
2016-12,760200,237117
2016-12,821420,16
2016-12,870322,10989
2016-12,870333,101312
2016-12,902110,531
2017-01,30232,166467
2017-01,30234,485434
2017-01,30239,80470
2017-01,30247,325172
2017-01,30289,175471
2017-01,30332,2961
2017-01,30389,41872
2017-01,30484,105156
2017-01,60319,1308
2017-01,70993,29598
2017-01,71010,10310
2017-01,80119,22500
2017-01,80132,2416638
2017-01,80390,12420
2017-01,80450,286
2017-01,80711,3906506
2017-01,80719,16289468
2017-01,80720,959600
2017-01,110630,5046
2017-01,170410,4357
2017-01,170490,607134
2017-01,200819,522036
2017-01,200820,1601
2017-01,200899,32794
2017-01,200939,3591
2017-01,200989,140
2017-01,230910,516689
2017-01,250100,3974576
2017-01,251612,81063
2017-01,252510,1863
2017-01,261100,288750
2017-01,310100,89500
2017-01,330129,80316
2017-01,392190,484817
2017-01,481910,200
2017-01,520420,55
2017-01,520822,567
2017-01,520832,1982
2017-01,520843,1910
2017-01,520849,984
2017-01,520852,24372
2017-01,520922,526449
2017-01,520929,80427
2017-01,520932,223347
2017-01,520939,11263
2017-01,520942,113895
2017-01,520952,2881
2017-01,521120,907
2017-01,521139,30874
2017-01,521149,7797
2017-01,540233,1584
2017-01,550810,824
2017-01,551341,42840
2017-01,551611,3508
2017-01,610463,1168
2017-01,621112,1120
2017-01,630419,9625
2017-01,680229,16368
2017-01,680293,534126
2017-01,680299,6916
2017-01,710399,3653
2017-01,720410,86636
2017-01,740400,72237
2017-01,760200,115852
2017-01,960621,4733
2017-01,999802,156349
2017-02,30232,277727
2017-02,30234,816660
2017-02,30239,211059
2017-02,30247,166227
2017-02,30289,118735
2017-02,30342,931
2017-02,30344,1792
2017-02,30357,198007
2017-02,30381,677
2017-02,30499,9326
2017-02,30571,22300
2017-02,51199,139050
2017-02,60319,1186
2017-02,70993,33004
2017-02,80119,22500
2017-02,80132,2188076
2017-02,80390,18630
2017-02,80450,692097
2017-02,80711,2330752
2017-02,80719,10008919
2017-02,80720,876651
2017-02,151519,18125
2017-02,170490,487993
2017-02,200819,420932
2017-02,200820,1305
2017-02,200899,108370
2017-02,200939,3385
2017-02,250100,2772511
2017-02,251612,84940
2017-02,252510,84374
2017-02,260300,104303
2017-02,261100,288750
2017-02,310100,81219
2017-02,392190,537896
2017-02,392390,56795
2017-02,520420,91
2017-02,520822,18351
2017-02,520849,162
2017-02,520852,322
2017-02,520859,3062
2017-02,520912,10381
2017-02,520922,472484
2017-02,520929,104064
2017-02,520932,125076
2017-02,520939,35978
2017-02,520942,130999
2017-02,520949,9181
2017-02,520952,10927
2017-02,521120,6781
2017-02,521132,4784
2017-02,521139,40528
2017-02,521149,57162
2017-02,521152,12666
2017-02,521159,16804
2017-02,540233,1681
2017-02,540262,81784
2017-02,540600,5
2017-02,550810,150
2017-02,551692,1096
2017-02,610620,15
2017-02,611231,1017
2017-02,680293,284426
2017-02,680299,185168
2017-02,710310,43458
2017-02,710399,396465
2017-02,710813,175919
2017-02,720410,46668
2017-02,740400,107083
2017-02,760200,172230
2017-02,999802,44591
2017-03,30232,373316
2017-03,30234,806640
2017-03,30239,68812
2017-03,30247,221285
2017-03,30289,137553
2017-03,30391,79275
2017-03,30484,90777
2017-03,30571,22100
2017-03,51199,711413
2017-03,60319,6827
2017-03,70993,77291
2017-03,80119,60000
2017-03,80132,3131817
2017-03,80390,31050
2017-03,80450,581972
2017-03,80711,594663
2017-03,80719,6649154
2017-03,80720,1102986
2017-03,90411,177800
2017-03,151590,2415
2017-03,170490,315366
2017-03,200811,24
2017-03,200819,564952
2017-03,200820,6362
2017-03,200899,68630
2017-03,200939,2468
2017-03,230910,472085
2017-03,250100,2588391
2017-03,251612,307385
2017-03,252510,87047
2017-03,261100,547645
2017-03,310100,91109
2017-03,330129,57500
2017-03,392190,474660
2017-03,392321,0
2017-03,491110,0
2017-03,520420,1179
2017-03,520822,2026
2017-03,520832,5794
2017-03,520843,13571
2017-03,520849,3264
2017-03,520852,1633
2017-03,520859,50914
2017-03,520912,77717
2017-03,520922,712677
2017-03,520929,36867
2017-03,520932,188851
2017-03,520939,89580
2017-03,520942,299077
2017-03,520952,19444
2017-03,520959,134385
2017-03,521120,5597
2017-03,521139,12631
2017-03,521149,85376
2017-03,521152,2683
2017-03,540233,6003
2017-03,550810,690
2017-03,560721,120408
2017-03,610342,830
2017-03,610462,280
2017-03,610520,716
2017-03,610620,587
2017-03,680293,766446
2017-03,680299,55423
2017-03,720410,43611
2017-03,720421,39842
2017-03,740400,296619
2017-03,760200,253948
2017-03,851762,3299
2017-03,853650,1711
2017-03,853690,13252
2017-03,854420,380
2017-03,940360,453
2017-03,999802,80
2017-04,20690,2439
2017-04,30232,381384
2017-04,30234,537826
2017-04,30239,42232
2017-04,30247,191563
2017-04,30289,113202
2017-04,30342,905
2017-04,30344,3973
2017-04,30357,96667
2017-04,30389,65557
2017-04,30499,5990
2017-04,40610,1002
2017-04,51199,912126
2017-04,60319,3529
2017-04,70993,149260
2017-04,80119,23083
2017-04,80132,1151593
2017-04,80390,117720
2017-04,80450,441635
2017-04,80711,368866
2017-04,80719,5345600
2017-04,80720,1160251
2017-04,170410,5164
2017-04,170490,658615
2017-04,200819,184720
2017-04,200820,1730
2017-04,200899,96430
2017-04,220840,7800
2017-04,250100,1504097
2017-04,251612,676425
2017-04,252510,76560
2017-04,261100,218009
2017-04,310100,63029
2017-04,392020,568
2017-04,392190,513042
2017-04,392330,271
2017-04,420222,268
2017-04,481910,12351
2017-04,490290,29
2017-04,520420,3454
2017-04,520822,32132
2017-04,520843,3002
2017-04,520849,7388
2017-04,520852,15212
2017-04,520859,3962
2017-04,520912,94375
2017-04,520922,738373
2017-04,520929,62026
2017-04,520932,729648
2017-04,520939,155998
2017-04,520942,206972
2017-04,520949,3892
2017-04,520952,29458
2017-04,520959,3030
2017-04,521120,36739
2017-04,521139,16124
2017-04,521142,103
2017-04,521149,2366
2017-04,521159,790
2017-04,540233,975
